PlayerID,TrialID,GameMode,IsHit,DisplayScore,TrueScore,TrueScoreMessagePopupTime,TrueScoreResponseTime,EstScore,EstScoreMessagePopupTime,EstScoreResponseTime,EstScoreConfidence,EstScoreConfidenceMessagePopupTime,EstScoreConfidenceResponseTime,TrueRule,TrueRuleMessagePopupTime,TrueRuleResponseTime,EstRule,EstRuleMessagePopupTime,EstRuleResponseTime,EstRuleConfidence,EstRuleConfidenceMessagePopupTime,EstRuleConfidenceResponseTime,MoleEndTime,MoleAppearTime,MoleDissapearTime,MoleCenter.x,MoleCenter.y,HitReactionTime,EstRuleAccuracy,PredictionError,DisplayScoreError,AbsPredictionError,AbsDisplayScoreError,LocX,LocY,Distance,Correct,scorePredictionRT,ruleEstimationRT
9,220,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 12:52:12.7829,,,,,skill,08/09/2022 12:52:14.3629,08/09/2022 12:52:14.7618,skill,08/09/2022 12:52:12.7819,08/09/2022 12:52:14.3629,,,,08/09/2022 12:52:15.0912,08/09/2022 12:52:12.2164,08/09/2022 12:52:14.8752,727,616.299987792969,565.5,TRUE,,0,,0,2,14.7000122070313,14.8354426589458,TRUE,,1581
9,221,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 12:52:15.6909,,,,,skill,08/09/2022 12:52:17.3215,08/09/2022 12:52:17.7196,skill,08/09/2022 12:52:15.6909,08/09/2022 12:52:17.3215,,,,08/09/2022 12:52:18.0332,08/09/2022 12:52:15.1079,08/09/2022 12:52:17.8173,1146.70007324219,777.200012207031,582,TRUE,,0,,0,4.2999267578125,15.7999877929688,16.3746445573794,TRUE,,1630.6
9,222,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 12:52:18.6326,,,,,skill,08/09/2022 12:52:20.5123,08/09/2022 12:52:20.8777,skill,08/09/2022 12:52:18.6326,08/09/2022 12:52:20.5123,,,,08/09/2022 12:52:21.2079,08/09/2022 12:52:18.0500,08/09/2022 12:52:20.9913,660.200073242188,422.600006103516,582.6,TRUE,,0,,0,25.7999267578125,11.3999938964844,28.2063127960457,TRUE,,1879.7
9,223,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 12:52:21.8570,,,,,skill,08/09/2022 12:52:23.4547,08/09/2022 12:52:23.9034,random,08/09/2022 12:52:21.8570,08/09/2022 12:52:23.4547,,,,08/09/2022 12:52:24.2328,08/09/2022 12:52:21.2249,08/09/2022 12:52:24.0170,1180.5,420.299987792969,631.1,FALSE,,0,,0,8.5,9.70001220703119,12.8972957171864,FALSE,,1597.7
9,224,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 12:52:24.7824,,,,,skill,08/09/2022 12:52:27.5934,08/09/2022 12:52:27.9928,skill,08/09/2022 12:52:24.7814,08/09/2022 12:52:27.5934,,,,08/09/2022 12:52:28.3218,08/09/2022 12:52:24.2491,08/09/2022 12:52:28.1057,1201.5,554.599975585938,532.3,TRUE,,0,,0,14.5,1.4000244140625,14.567431769532,TRUE,,2812
9,225,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 12:52:28.9048,,,,,skill,08/09/2022 12:52:31.4828,08/09/2022 12:52:31.9149,skill,08/09/2022 12:52:28.9048,08/09/2022 12:52:31.4828,,,,08/09/2022 12:52:32.2439,08/09/2022 12:52:28.3383,08/09/2022 12:52:32.0283,660.200073242188,422.600006103516,565.5,TRUE,,0,,0,-4.2000732421875,-14.6000061035156,15.1921293261489,TRUE,,2578
9,226,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 12:52:32.8604,,,,,skill,08/09/2022 12:52:34.6236,08/09/2022 12:52:35.0221,skill,08/09/2022 12:52:32.8593,08/09/2022 12:52:34.6236,,,,08/09/2022 12:52:35.3359,08/09/2022 12:52:32.2610,08/09/2022 12:52:35.1201,660.200073242188,422.600006103516,598.3,TRUE,,0,,0,11.7999267578125,1.39999389648438,11.8826871708353,TRUE,,1764.3
9,227,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 12:52:36.0517,,,,,skill,08/09/2022 12:52:37.4834,08/09/2022 12:52:37.8647,skill,08/09/2022 12:52:36.0517,08/09/2022 12:52:37.4834,,,,08/09/2022 12:52:38.1948,08/09/2022 12:52:35.3524,08/09/2022 12:52:37.9788,640.300048828125,744.299987792969,699.3,TRUE,,0,,0,-0.300048828125,-23.2999877929688,23.3019196731032,TRUE,,1431.7
9,228,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 12:52:38.7780,,,,,skill,08/09/2022 12:52:41.5548,08/09/2022 12:52:41.9534,random,08/09/2022 12:52:38.7780,08/09/2022 12:52:41.5548,,,,08/09/2022 12:52:42.2836,08/09/2022 12:52:38.2118,08/09/2022 12:52:42.0678,660.200073242188,422.600006103516,565.2,FALSE,,0,,0,3.7999267578125,-9.60000610351562,10.3247063179674,FALSE,,2776.8
9,229,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 12:52:42.7841,,,,,skill,08/09/2022 12:52:44.5970,08/09/2022 12:52:44.9793,skill,08/09/2022 12:52:42.7831,08/09/2022 12:52:44.5970,,,,08/09/2022 12:52:45.3087,08/09/2022 12:52:42.3003,08/09/2022 12:52:45.0927,1011,669.300048828125,482.8,TRUE,,0,,0,10,-25.300048828125,27.2046406097473,TRUE,,1813.9
9,230,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 12:52:45.9256,,,,,skill,08/09/2022 12:52:48.5361,08/09/2022 12:52:49.1180,random,08/09/2022 12:52:45.9247,08/09/2022 12:52:48.5351,,,,08/09/2022 12:52:49.4474,08/09/2022 12:52:45.3253,08/09/2022 12:52:49.2313,727,616.299987792969,599.4,FALSE,,0,,0,0,-9.29998779296875,9.29998779296875,FALSE,,2610.4
10,151,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:03:37.8014,,,,,random,08/09/2022 17:03:40.7451,08/09/2022 17:03:42.3061,skill,08/09/2022 17:03:37.8014,08/09/2022 17:03:40.7451,,,,08/09/2022 17:03:42.6365,08/09/2022 17:03:37.1349,08/09/2022 17:03:42.4203,660.200073242188,422.600006103516,666.5,FALSE,,0,,0,18.7999267578125,0.399993896484375,18.804181482222,FALSE,,2943.7
10,152,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:03:43.2201,,,,,random,08/09/2022 17:03:46.5785,08/09/2022 17:03:47.5420,random,08/09/2022 17:03:43.2201,08/09/2022 17:03:46.5785,,,,08/09/2022 17:03:47.8726,08/09/2022 17:03:42.6538,08/09/2022 17:03:47.6564,948,309,565.3,TRUE,,1,,1,32,4,32.2490309931942,TRUE,,3358.4
10,153,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:03:48.5386,,,,,random,08/09/2022 17:03:50.0850,08/09/2022 17:03:50.7500,random,08/09/2022 17:03:48.5386,08/09/2022 17:03:50.0850,,,,08/09/2022 17:03:51.0804,08/09/2022 17:03:47.8894,08/09/2022 17:03:50.8641,1180.5,420.299987792969,648.2,TRUE,,0,,0,13.5,4.70001220703119,14.2947582961812,TRUE,,1546.4
10,154,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:03:51.6972,,,,,random,08/09/2022 17:03:52.8947,08/09/2022 17:03:53.5262,random,08/09/2022 17:03:51.6972,08/09/2022 17:03:52.8947,,,,08/09/2022 17:03:53.8559,08/09/2022 17:03:51.0974,08/09/2022 17:03:53.6404,1011,669.300048828125,598.8,TRUE,,1,,1,15,-13.300048828125,20.0472267117053,TRUE,,1197.5
10,155,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:03:54.4894,,,,,random,08/09/2022 17:03:56.1182,08/09/2022 17:03:56.6513,random,08/09/2022 17:03:54.4883,08/09/2022 17:03:56.1182,,,,08/09/2022 17:03:56.9811,08/09/2022 17:03:53.8730,08/09/2022 17:03:56.7648,1146.70007324219,777.200012207031,615.3,TRUE,,-1,,1,0.2999267578125,0.79998779296875,0.854363230102355,TRUE,,1629.9
10,156,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:03:57.6297,,,,,random,08/09/2022 17:03:59.0104,08/09/2022 17:03:59.5269,random,08/09/2022 17:03:57.6287,08/09/2022 17:03:59.0104,,,,08/09/2022 17:03:59.8568,08/09/2022 17:03:56.9971,08/09/2022 17:03:59.6401,727,616.299987792969,631.6,TRUE,,-1,,1,-7,-1.29998779296875,7.11968877563253,TRUE,,1381.7
10,157,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:04:00.4894,,,,,random,08/09/2022 17:04:01.5202,08/09/2022 17:04:02.0855,random,08/09/2022 17:04:00.4894,08/09/2022 17:04:01.5202,,,,08/09/2022 17:04:02.4163,08/09/2022 17:03:59.8728,08/09/2022 17:04:02.2004,1011,669.300048828125,615.6,TRUE,,0,,0,-19,4.699951171875,19.5726733232333,TRUE,,1030.8
10,158,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:04:02.9491,,,,,random,08/09/2022 17:04:05.5101,08/09/2022 17:04:06.1753,skill,08/09/2022 17:04:02.9491,08/09/2022 17:04:05.5101,,,,08/09/2022 17:04:06.5044,08/09/2022 17:04:02.4324,08/09/2022 17:04:06.2884,1011,669.300048828125,515.7,FALSE,,1,,1,-10,4.699951171875,11.0494136051652,FALSE,,2561
10,159,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:04:07.1699,,,,,random,08/09/2022 17:04:08.6512,08/09/2022 17:04:09.1670,random,08/09/2022 17:04:07.1699,08/09/2022 17:04:08.6512,,,,08/09/2022 17:04:09.4965,08/09/2022 17:04:06.5216,08/09/2022 17:04:09.2804,1201.5,554.599975585938,648.3,TRUE,,1,,1,29.5,7.4000244140625,30.413982990209,TRUE,,1481.3
10,160,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:04:10.0958,,,,,random,08/09/2022 17:04:12.8074,08/09/2022 17:04:13.3057,random,08/09/2022 17:04:10.0948,08/09/2022 17:04:12.8064,,,,08/09/2022 17:04:13.6357,08/09/2022 17:04:09.5134,08/09/2022 17:04:13.4195,1201.5,554.599975585938,581.4,TRUE,,0,,0,37.5,-9.5999755859375,38.7092951531101,TRUE,,2711.6
10,161,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:04:15.3654,,,,,random,08/09/2022 17:04:17.4434,08/09/2022 17:04:17.9262,random,08/09/2022 17:04:15.3644,08/09/2022 17:04:17.4434,,,,08/09/2022 17:04:18.2568,08/09/2022 17:04:14.7330,08/09/2022 17:04:18.0399,1180.5,420.299987792969,631.4,TRUE,,0,,0,10.5,-3.29998779296881,11.00635813672,TRUE,,2079
10,162,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:04:18.7553,,,,,random,08/09/2022 17:04:19.5216,08/09/2022 17:04:20.0035,random,08/09/2022 17:04:18.7553,08/09/2022 17:04:19.5216,,,,08/09/2022 17:04:20.3339,08/09/2022 17:04:18.2725,08/09/2022 17:04:20.1177,1180.5,420.299987792969,481.8,TRUE,,0,,0,2.5,14.7000122070312,14.9110817477092,TRUE,,766.3
10,163,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:04:21.0504,,,,,random,08/09/2022 17:04:22.5473,08/09/2022 17:04:23.1281,random,08/09/2022 17:04:21.0494,08/09/2022 17:04:22.5468,,,,08/09/2022 17:04:23.4584,08/09/2022 17:04:20.3504,08/09/2022 17:04:23.2424,948,309,699,TRUE,,1,,1,8,6,10,TRUE,,1497.4
10,164,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:04:24.1746,,,,,random,08/09/2022 17:04:26.0210,08/09/2022 17:04:26.5016,random,08/09/2022 17:04:24.1736,08/09/2022 17:04:26.0210,,,,08/09/2022 17:04:26.8329,08/09/2022 17:04:23.4751,08/09/2022 17:04:26.6168,640.300048828125,744.299987792969,698.5,TRUE,,-1,,1,5.699951171875,2.70001220703125,6.30709991040866,TRUE,,1847.4
10,165,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:04:27.4977,,,,,random,08/09/2022 17:04:28.3310,08/09/2022 17:04:28.7796,random,08/09/2022 17:04:27.4977,08/09/2022 17:04:28.3310,,,,08/09/2022 17:04:29.1096,08/09/2022 17:04:26.8491,08/09/2022 17:04:28.8939,922,492.300018310547,648.6,TRUE,,-1,,1,1,7.69998168945313,7.76464538906404,TRUE,,833.3
10,166,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:04:30.8723,,,,,random,08/09/2022 17:04:32.5701,08/09/2022 17:04:33.1177,random,08/09/2022 17:04:30.8723,08/09/2022 17:04:32.5701,,,,08/09/2022 17:04:33.4474,08/09/2022 17:04:30.2067,08/09/2022 17:04:33.2316,640.300048828125,744.299987792969,665.6,TRUE,,0,,0,9.699951171875,0.70001220703125,9.72517711030251,TRUE,,1697.8
10,167,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:04:34.0974,,,,,random,08/09/2022 17:04:36.9741,08/09/2022 17:04:37.4558,random,08/09/2022 17:04:34.0974,08/09/2022 17:04:36.9741,,,,08/09/2022 17:04:37.7864,08/09/2022 17:04:33.4646,08/09/2022 17:04:37.5702,1146.70007324219,777.200012207031,632.8,TRUE,,1,,1,-2.7000732421875,13.7999877929688,14.0616520579647,TRUE,,2876.7
10,168,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:04:38.4014,,,,,random,08/09/2022 17:04:39.7333,08/09/2022 17:04:40.2654,random,08/09/2022 17:04:38.4014,08/09/2022 17:04:39.7333,,,,08/09/2022 17:04:40.5951,08/09/2022 17:04:37.8025,08/09/2022 17:04:40.3784,1201.5,554.599975585938,598.9,TRUE,,1,,1,10.5,0.4000244140625,10.5076172147564,TRUE,,1331.9
10,169,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:04:41.2778,,,,,random,08/09/2022 17:04:42.7574,08/09/2022 17:04:43.2230,random,08/09/2022 17:04:41.2778,08/09/2022 17:04:42.7574,,,,08/09/2022 17:04:43.5535,08/09/2022 17:04:40.6115,08/09/2022 17:04:43.3374,948,309,666.3,TRUE,,0,,0,3,-2,3.60555127546399,TRUE,,1479.6
10,170,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:04:44.2024,,,,,random,08/09/2022 17:04:45.0344,08/09/2022 17:04:45.5844,random,08/09/2022 17:04:44.2024,08/09/2022 17:04:45.0344,,,,08/09/2022 17:04:45.9136,08/09/2022 17:04:43.5700,08/09/2022 17:04:45.6980,640.300048828125,744.299987792969,631.4,TRUE,,0,,0,9.699951171875,-2.29998779296875,9.96890147331011,TRUE,,832
10,171,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:04:46.5958,,,,,random,08/09/2022 17:04:47.7117,08/09/2022 17:04:48.2599,random,08/09/2022 17:04:46.5958,08/09/2022 17:04:47.7106,,,,08/09/2022 17:04:48.5897,08/09/2022 17:04:45.9304,08/09/2022 17:04:48.3732,640.300048828125,744.299987792969,665.4,TRUE,,0,,0,22.699951171875,-13.2999877929688,26.3092656396682,TRUE,,1114.8
10,172,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:04:49.2394,,,,,random,08/09/2022 17:04:50.6033,08/09/2022 17:04:51.0522,random,08/09/2022 17:04:49.2384,08/09/2022 17:04:50.6033,,,,08/09/2022 17:04:51.3821,08/09/2022 17:04:48.6057,08/09/2022 17:04:51.1657,1146.70007324219,777.200012207031,632.7,TRUE,,0,,0,2.2999267578125,10.7999877929688,11.0421646165766,TRUE,,1364.9
10,173,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:04:51.9811,,,,,random,08/09/2022 17:04:52.7472,08/09/2022 17:04:53.2299,random,08/09/2022 17:04:51.9811,08/09/2022 17:04:52.7472,,,,08/09/2022 17:04:53.5595,08/09/2022 17:04:51.3994,08/09/2022 17:04:53.3436,922,492.300018310547,581.7,TRUE,,-1,,1,6,6.69998168945313,8.99387317227718,TRUE,,766.1
10,174,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:04:54.3083,,,,,random,08/09/2022 17:04:55.3904,08/09/2022 17:04:55.8060,random,08/09/2022 17:04:54.3083,08/09/2022 17:04:55.3904,,,,08/09/2022 17:04:56.1358,08/09/2022 17:04:53.5764,08/09/2022 17:04:55.9199,948,309,731.9,TRUE,,0,,0,10,-6,11.6619037896906,TRUE,,1082.1
10,175,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:04:56.8184,,,,,random,08/09/2022 17:04:58.3320,08/09/2022 17:04:58.8644,random,08/09/2022 17:04:56.8184,08/09/2022 17:04:58.3320,,,,08/09/2022 17:04:59.1946,08/09/2022 17:04:56.1528,08/09/2022 17:04:58.9780,660.200073242188,422.600006103516,664.6,TRUE,,0,,0,7.7999267578125,3.39999389648438,8.5087493748124,TRUE,,1513.6
10,176,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:04:59.8423,,,,,random,08/09/2022 17:05:00.8245,08/09/2022 17:05:01.2904,random,08/09/2022 17:04:59.8423,08/09/2022 17:05:00.8245,,,,08/09/2022 17:05:01.6210,08/09/2022 17:04:59.2114,08/09/2022 17:05:01.4047,948,309,630.9,TRUE,,-1,,1,9,0,9,TRUE,,982.2
10,177,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:05:02.2532,,,,,random,08/09/2022 17:05:04.0335,08/09/2022 17:05:04.4823,random,08/09/2022 17:05:02.2532,08/09/2022 17:05:04.0335,,,,08/09/2022 17:05:04.8129,08/09/2022 17:05:01.6381,08/09/2022 17:05:04.5961,660.200073242188,422.600006103516,615.1,TRUE,,-1,,1,5.7999267578125,-0.600006103515625,5.83087966950489,TRUE,,1780.3
10,178,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:05:06.4584,,,,,random,08/09/2022 17:05:07.6074,08/09/2022 17:05:08.1054,random,08/09/2022 17:05:06.4584,08/09/2022 17:05:07.6074,,,,08/09/2022 17:05:08.4349,08/09/2022 17:05:05.8932,08/09/2022 17:05:08.2194,948,309,565.2,TRUE,,1,,1,7,13,14.7648230602334,TRUE,,1149
10,179,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:09.0186,,,,,random,08/09/2022 17:05:09.8846,08/09/2022 17:05:10.3498,random,08/09/2022 17:05:09.0186,08/09/2022 17:05:09.8846,,,,08/09/2022 17:05:10.6794,08/09/2022 17:05:08.4519,08/09/2022 17:05:10.4634,948,309,566.7,TRUE,,0,,0,6,-2,6.32455532033676,TRUE,,866
10,180,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:05:12.4260,,,,,random,08/09/2022 17:05:13.8072,08/09/2022 17:05:14.2882,random,08/09/2022 17:05:12.4250,08/09/2022 17:05:13.8072,,,,08/09/2022 17:05:14.6184,08/09/2022 17:05:11.7767,08/09/2022 17:05:14.4033,727,616.299987792969,648.3,TRUE,,0,,0,36,1.70001220703125,36.0401171127961,TRUE,,1382.2
10,181,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:05:15.2014,,,,,random,08/09/2022 17:05:16.2824,08/09/2022 17:05:16.7653,random,08/09/2022 17:05:15.2014,08/09/2022 17:05:16.2824,,,,08/09/2022 17:05:17.0954,08/09/2022 17:05:14.6356,08/09/2022 17:05:16.8787,922,492.300018310547,565.8,TRUE,,-1,,1,2,8.69998168945313,8.92690771750328,TRUE,,1081
10,182,ruleInferenceTraining,TRUE,0,1,,,,08/09/2022 17:05:17.7608,,,,,random,08/09/2022 17:05:18.7434,08/09/2022 17:05:19.2584,random,08/09/2022 17:05:17.7608,08/09/2022 17:05:18.7434,,,,08/09/2022 17:05:19.5886,08/09/2022 17:05:17.1124,08/09/2022 17:05:19.3727,1146.70007324219,777.200012207031,648.4,TRUE,,-1,,1,-0.7000732421875,9.79998779296875,9.82496123589113,TRUE,,982.6
10,183,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:20.1545,,,,,random,08/09/2022 17:05:21.0370,08/09/2022 17:05:21.5184,random,08/09/2022 17:05:20.1545,08/09/2022 17:05:21.0370,,,,08/09/2022 17:05:21.8494,08/09/2022 17:05:19.6051,08/09/2022 17:05:21.6328,922,492.300018310547,549.4,TRUE,,0,,0,5,-8.30001831054688,9.68970092187645,TRUE,,882.5
10,184,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:22.5319,,,,,random,08/09/2022 17:05:23.4308,08/09/2022 17:05:23.8960,random,08/09/2022 17:05:22.5319,08/09/2022 17:05:23.4298,,,,08/09/2022 17:05:24.2257,08/09/2022 17:05:21.8654,08/09/2022 17:05:24.0094,948,309,665.5,TRUE,,0,,0,2,6,6.32455532033676,TRUE,,897.9
10,185,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:05:25.8547,,,,,random,08/09/2022 17:05:27.1704,08/09/2022 17:05:27.5693,random,08/09/2022 17:05:25.8547,08/09/2022 17:05:27.1704,,,,08/09/2022 17:05:27.8996,08/09/2022 17:05:25.3226,08/09/2022 17:05:27.6835,948,309,532.1,TRUE,,1,,1,31,-28,41.7731971484109,TRUE,,1315.7
10,186,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:28.5812,,,,,random,08/09/2022 17:05:29.9628,08/09/2022 17:05:30.4276,random,08/09/2022 17:05:28.5812,08/09/2022 17:05:29.9628,,,,08/09/2022 17:05:30.7583,08/09/2022 17:05:27.9161,08/09/2022 17:05:30.5418,1011,669.300048828125,665.1,TRUE,,0,,0,7,3.699951171875,7.9176788691042,TRUE,,1381.6
10,187,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:31.3748,,,,,random,08/09/2022 17:05:32.3564,08/09/2022 17:05:32.8545,random,08/09/2022 17:05:31.3738,08/09/2022 17:05:32.3564,,,,08/09/2022 17:05:33.1846,08/09/2022 17:05:30.7745,08/09/2022 17:05:32.9685,727,616.299987792969,599.3,TRUE,,0,,0,5,6.70001220703125,8.36003370653299,TRUE,,982.6
10,188,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:05:33.8342,,,,,random,08/09/2022 17:05:35.0317,08/09/2022 17:05:35.4967,random,08/09/2022 17:05:33.8342,08/09/2022 17:05:35.0317,,,,08/09/2022 17:05:35.8279,08/09/2022 17:05:33.2014,08/09/2022 17:05:35.6117,1011,669.300048828125,631.8,TRUE,,0,,0,36,5.699951171875,36.4484491214888,TRUE,,1197.5
10,189,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:05:37.3738,,,,,random,08/09/2022 17:05:38.2726,08/09/2022 17:05:38.7548,random,08/09/2022 17:05:37.3738,08/09/2022 17:05:38.2726,,,,08/09/2022 17:05:39.0859,08/09/2022 17:05:36.9082,08/09/2022 17:05:38.8696,948,309,465.6,TRUE,,1,,1,23,25,33.9705755029261,TRUE,,898.8
10,190,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:05:40.7817,,,,,random,08/09/2022 17:05:42.0631,08/09/2022 17:05:42.5455,random,08/09/2022 17:05:40.7817,08/09/2022 17:05:42.0631,,,,08/09/2022 17:05:42.8755,08/09/2022 17:05:40.1821,08/09/2022 17:05:42.6591,727,616.299987792969,599.6,TRUE,,0,,0,20,3.70001220703125,20.3393729090201,TRUE,,1281.4
10,191,ruleInferenceTraining,TRUE,1,0,,,,08/09/2022 17:05:43.5251,,,,,random,08/09/2022 17:05:44.8887,08/09/2022 17:05:45.3703,random,08/09/2022 17:05:43.5251,08/09/2022 17:05:44.8887,,,,08/09/2022 17:05:45.7008,08/09/2022 17:05:42.8916,08/09/2022 17:05:45.4843,640.300048828125,744.299987792969,632.5,TRUE,,1,,1,11.699951171875,-8.29998779296875,14.3449870961144,TRUE,,1363.6
10,192,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:05:46.1662,,,,,skill,08/09/2022 17:05:47.3982,08/09/2022 17:05:48.1128,random,08/09/2022 17:05:46.1662,08/09/2022 17:05:47.3982,,,,08/09/2022 17:05:48.4433,08/09/2022 17:05:45.7168,08/09/2022 17:05:48.2268,922,492.300018310547,449.4,FALSE,,0,,0,19,-0.300018310546875,19.0023685625414,FALSE,,1232
10,193,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:49.1590,,,,,skill,08/09/2022 17:05:50.2067,08/09/2022 17:05:50.6391,skill,08/09/2022 17:05:49.1590,08/09/2022 17:05:50.2067,,,,08/09/2022 17:05:50.9694,08/09/2022 17:05:48.4593,08/09/2022 17:05:50.7538,1180.5,420.299987792969,698.7,TRUE,,0,,0,1.5,-0.299987792968807,1.52970346012889,TRUE,,1047.7
10,194,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:51.6690,,,,,skill,08/09/2022 17:05:52.6682,08/09/2022 17:05:53.1492,skill,08/09/2022 17:05:51.6690,08/09/2022 17:05:52.6682,,,,08/09/2022 17:05:53.4794,08/09/2022 17:05:50.9858,08/09/2022 17:05:53.2635,640.300048828125,744.299987792969,682.2,TRUE,,0,,0,5.699951171875,4.70001220703125,7.3877979200843,TRUE,,999.2
10,195,ruleInferenceTraining,TRUE,1,1,,,,08/09/2022 17:05:54.0788,,,,,skill,08/09/2022 17:05:54.9114,08/09/2022 17:05:55.9254,skill,08/09/2022 17:05:54.0788,08/09/2022 17:05:54.9114,,,,08/09/2022 17:05:56.2548,08/09/2022 17:05:53.4964,08/09/2022 17:05:56.0384,922,492.300018310547,581.4,TRUE,,0,,0,-4,-1.30001831054688,4.20595382853368,TRUE,,832.6
10,196,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:05:56.8544,,,,,skill,08/09/2022 17:05:57.8203,08/09/2022 17:05:58.3354,random,08/09/2022 17:05:56.8544,08/09/2022 17:05:57.8203,,,,08/09/2022 17:05:58.6653,08/09/2022 17:05:56.2714,08/09/2022 17:05:58.4489,1011,669.300048828125,582,FALSE,,0,,0,6,16.699951171875,17.7450942275044,FALSE,,965.9
10,197,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:05:59.2304,,,,,skill,08/09/2022 17:06:00.7454,08/09/2022 17:06:01.2111,skill,08/09/2022 17:05:59.2304,08/09/2022 17:06:00.7454,,,,08/09/2022 17:06:01.5402,08/09/2022 17:05:58.6820,08/09/2022 17:06:01.3244,1011,669.300048828125,548.4,TRUE,,0,,0,9,8.699951171875,12.5175536904384,TRUE,,1515
10,198,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:06:02.2067,,,,,skill,08/09/2022 17:06:02.8560,08/09/2022 17:06:03.2540,skill,08/09/2022 17:06:02.2067,08/09/2022 17:06:02.8560,,,,08/09/2022 17:06:03.5853,08/09/2022 17:06:01.5572,08/09/2022 17:06:03.3688,948,309,648.5,TRUE,,0,,0,5,18,18.6815416922694,TRUE,,649.3
10,199,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:06:04.2666,,,,,skill,08/09/2022 17:06:04.9173,08/09/2022 17:06:05.3653,skill,08/09/2022 17:06:04.2666,08/09/2022 17:06:04.9173,,,,08/09/2022 17:06:05.6954,08/09/2022 17:06:03.6020,08/09/2022 17:06:05.4794,1180.5,420.299987792969,664.6,TRUE,,0,,0,-1.5,-10.2999877929688,10.4086381691029,TRUE,,650.7
10,200,ruleInferenceTraining,TRUE,0,0,,,,08/09/2022 17:06:06.2950,,,,,skill,08/09/2022 17:06:07.0278,08/09/2022 17:06:07.4600,skill,08/09/2022 17:06:06.2950,08/09/2022 17:06:07.0278,,,,08/09/2022 17:06:07.7900,08/09/2022 17:06:05.7124,08/09/2022 17:06:07.5744,727,616.299987792969,581.7,TRUE,,0,,0,14,-5.29998779296875,14.9696316122214,TRUE,,732.8
